,cif_id,solvent_removal_stability
862,pcu+N101+E201,Stable
863,pcu+N533+E217,Unstable
864,pcu+N657+E195,Unstable
865,pcu+N643+E82,Unstable
866,pcu+N576+E153,Stable
867,pcu+N576+E2,Unstable
868,pcu+N556+E196,Stable
869,pcu+N691+E63,Stable
870,pcu+N162+E229,Unstable
871,pcu+N59+E150,Stable
872,pcu+N646+E143,Stable
873,pcu+N152+E151,Stable
874,pcu+N453+E170,Stable
875,pcu+N465+E139,Stable
876,pcu+N144+E115,Stable
877,pcu+N55+E166,Stable
878,pcu+N646+E183,Stable
879,pcu+N529+E116,Stable
880,pcu+N630+E58,Unstable
881,pcu+N143+E175,Stable
882,pcu+N101+E53,Unstable
883,pcu+N569+E58,Stable
884,pcu+N221+E104,Stable
885,pcu+N143+E130,Stable
886,pcu+N339+E41,Stable
887,pcu+N180+E218,Stable
888,pcu+N438+E185,Stable
889,pcu+N491+E86,Stable
890,pcu+N668+E146,Stable
891,pcu+N221+E17,Stable
892,pcu+N234+E167,Stable
893,pcu+N691+E122,Stable
894,pcu+N467+E115,Stable
895,pcu+N483+E98,Unstable
896,pcu+N30+E233,Stable
897,pcu+N577+E20,Stable
898,pcu+N65+E132,Stable
899,pcu+N85+E127,Unstable
900,pcu+N155+E157,Stable
901,pcu+N101+E168,Stable
902,pcu+N135+E161,Stable
903,pcu+N613+E179,Unstable
904,pcu+N49+E165,Unstable
905,pcu+N694+E9,Unstable
906,pcu+N105+E186,Stable
907,pcu+N508+E71,Stable
908,pcu+N608+E185,Stable
909,pcu+N135+E188,Unstable
910,pcu+N265+E220,Stable
911,pcu+N379+E9,Stable
912,pcu+N504+E34,Stable
913,pcu+N379+E64,Stable
914,pcu+N59+E5,Stable
915,pcu+N691+E114,Stable
916,pcu+N308+E184,Stable
917,pcu+N508+E115,Stable
918,pcu+N628+E127,Stable
919,pcu+N250+E171,Stable
920,pcu+N590+E175,Stable
921,pcu+N30+E157,Stable
922,pcu+N529+E139,Stable
923,pcu+N447+E78,Stable
924,pcu+N265+E27,Stable
925,pcu+N593+E170,Stable
926,pcu+N334+E26,Stable
927,pcu+N628+E160,Stable
928,pcu+N146+E205,Stable
929,pcu+N509+E199,Unstable
930,pcu+N183+E91,Stable
931,pcu+N328+E13,Stable
932,pcu+N643+E107,Stable
933,pcu+N143+E21,Stable
934,pcu+N529+E193,Stable
935,pcu+N152+E9,Unstable
936,pcu+N306+E90,Unstable
937,pcu+N486+E177,Stable
938,pcu+N220+E108,Stable
939,pcu+N77+E36,Stable
940,pcu+N85+E147,Unstable
941,pcu+N106+E115,Stable
942,pcu+N425+E37,Stable
943,pcu+N483+E195,Unstable
944,pcu+N570+E196,Unstable
945,pcu+N559+E203,Stable
946,pcu+N283+E171,Stable
947,pcu+N155+E53,Stable
948,pcu+N489+E167,Stable
949,pcu+N54+E137,Stable
950,pcu+N55+E182,Stable
951,pcu+N139+E175,Stable
952,pcu+N505+E187,Stable
953,pcu+N101+E81,Unstable
954,pcu+N483+E204,Stable
955,pcu+N144+E81,Stable
956,pcu+N306+E183,Stable
957,pcu+N667+E32,Stable
958,pcu+N265+E148,Stable
959,pcu+N505+E131,Stable
960,pcu+N205+E159,Stable
961,pcu+N180+E12,Stable
962,pcu+N666+E156,Stable
963,pcu+N560+E42,Stable
964,pcu+N273+E25,Stable
965,pcu+N504+E162,Stable
966,pcu+N480+E31,Stable
967,pcu+N628+E139,Stable
968,pcu+N491+E131,Stable
969,pcu+N576+E173,Stable
970,pcu+N37+E34,Unstable
971,pcu+N509+E138,Stable
972,pcu+N208+E37,Stable
973,pcu+N16+E160,Stable
974,pcu+N518+E91,Unstable
975,pcu+N494+E165,Stable
976,pcu+N33+E48,Stable
977,pcu+N205+E134,Stable
978,pcu+N613+E48,Stable
979,pcu+N529+E159,Unstable
980,pcu+N101+E118,Stable
981,pcu+N144+E11,Stable
982,pcu+N493+E6,Stable
983,pcu+N643+E139,Stable
984,pcu+N336+E162,Stable
985,pcu+N508+E126,Unstable
986,pcu+N37+E130,Stable
987,pcu+N486+E88,Stable
988,pcu+N552+E220,Stable
989,pcu+N41+E219,Unstable
990,pcu+N666+E51,Stable
991,pcu+N139+E78,Stable
992,pcu+N442+E101,Stable
993,pcu+N373+E24,Stable
994,pcu+N289+E106,Stable
995,pcu+N628+E125,Stable
996,pcu+N678+E102,Stable
997,pcu+N213+E128,Stable
998,pcu+N205+E163,Stable
999,pcu+N49+E13,Unstable
1000,pcu+N311+E47,Stable
1001,pcu+N139+E6,Stable
1002,pcu+N453+E222,Unstable
1003,pcu+N590+E31,Stable
1004,pcu+N146+E7,Stable
1005,pcu+N162+E70,Stable
1006,pcu+N85+E119,Unstable
1007,pcu+N106+E151,Stable
1008,pcu+N630+E90,Unstable
1009,pcu+N65+E29,Stable
1010,pcu+N290+E166,Stable
1011,pcu+N533+E196,Stable
1012,pcu+N438+E204,Stable
1013,pcu+N475+E122,Unstable
1014,pcu+N55+E201,Stable
1015,pcu+N476+E107,Unstable
1016,pcu+N540+E83,Unstable
1017,pcu+N628+E79,Stable
1018,pcu+N373+E223,Unstable
1019,pcu+N220+E66,Stable
1020,pcu+N309+E25,Stable
1021,pcu+N518+E126,Stable
1022,pcu+N308+E70,Stable
1023,pcu+N54+E232,Unstable
1024,pcu+N328+E5,Stable
1025,pcu+N494+E158,Stable
1026,pcu+N425+E149,Stable
1027,pcu+N505+E185,Stable
1028,pcu+N568+E38,Stable
1029,pcu+N55+E34,Stable
1030,pcu+N480+E49,Stable
1031,pcu+N659+E130,Stable
1032,pcu+N116+E155,Unstable
1033,pcu+N657+E21,Stable
1034,pcu+N182+E148,Stable
1035,pcu+N475+E226,Stable
1036,pcu+N180+E13,Unstable
1037,pcu+N289+E79,Stable
1038,pcu+N486+E108,Stable
1039,pcu+N612+E82,Stable
1040,pcu+N106+E45,Stable
1041,pcu+N274+E1,Stable
1042,pcu+N667+E101,Stable
1043,pcu+N555+E138,Stable
1044,pcu+N569+E34,Stable
1045,pcu+N144+E184,Stable
1046,pcu+N309+E145,Stable
1047,pcu+N283+E47,Stable
1048,pcu+N674+E59,Stable
1049,pcu+N533+E115,Stable
1050,pcu+N577+E147,Stable
1051,pcu+N106+E134,Stable
1052,pcu+N182+E181,Stable
1053,pcu+N205+E44,Stable
1054,pcu+N568+E50,Unstable
1055,pcu+N16+E110,Stable
1056,pcu+N213+E85,Stable
1057,pcu+N240+E91,Unstable
1058,pcu+N77+E173,Stable
1059,pcu+N521+E167,Stable
1060,pcu+N265+E141,Stable
1061,pcu+N392+E13,Stable
1062,pcu+N324+E108,Stable
1063,pcu+N476+E68,Unstable
1064,pcu+N567+E95,Stable
1065,pcu+N105+E97,Stable
1066,pcu+N577+E104,Stable
1067,pcu+N533+E119,Stable
1068,pcu+N674+E40,Stable
1069,pcu+N392+E181,Stable
1070,pcu+N248+E113,Stable
1071,pcu+N274+E115,Stable
1072,pcu+N240+E92,Stable
1073,pcu+N328+E130,Unstable
1074,pcu+N505+E145,Stable
1075,pcu+N214+E50,Unstable
1076,pcu+N290+E88,Stable
1077,pcu+N65+E45,Stable
1078,pcu+N457+E149,Stable
1079,pcu+N590+E61,Stable
1080,pcu+N41+E67,Stable
1081,pcu+N668+E90,Stable
1082,pcu+N16+E79,Stable
1083,pcu+N220+E35,Stable
1084,pcu+N540+E40,Stable
1085,pcu+N646+E192,Stable
1086,pcu+N630+E127,Stable
1087,pcu+N555+E135,Unstable
1088,pcu+N489+E123,Stable
1089,pcu+N30+E194,Stable
1090,pcu+N49+E4,Unstable
1091,pcu+N336+E143,Stable
1092,pcu+N384+E178,Stable
1093,pcu+N336+E177,Stable
1094,pcu+N222+E6,Unstable
1095,pcu+N384+E195,Stable
1096,pcu+N491+E71,Stable
1097,pcu+N205+E51,Stable
1098,pcu+N214+E193,Stable
1099,pcu+N250+E134,Stable
1100,pcu+N328+E40,Stable
1101,pcu+N425+E88,Stable
1102,pcu+N628+E86,Unstable
1103,pcu+N678+E33,Stable
1104,pcu+N646+E47,Stable
1105,pcu+N465+E1,Stable
1106,pcu+N529+E45,Stable
1107,pcu+N425+E120,Stable
1108,pcu+N540+E72,Stable
1109,pcu+N504+E175,Stable
1110,pcu+N593+E226,Stable
1111,pcu+N680+E141,Stable
1112,pcu+N533+E156,Stable
1113,pcu+N311+E161,Stable
1114,pcu+N151+E116,Unstable
1115,pcu+N486+E183,Stable
1116,pcu+N123+E38,Stable
1117,pcu+N214+E162,Stable
1118,pcu+N59+E215,Stable
1119,pcu+N493+E118,Unstable
1120,pcu+N559+E123,Unstable
1121,pcu+N666+E168,Stable
1122,pcu+N657+E190,Stable
1123,pcu+N306+E121,Stable
1124,pcu+N508+E156,Stable
1125,pcu+N290+E48,Stable
1126,pcu+N205+E59,Stable
1127,pcu+N173+E71,Stable
1128,pcu+N394+E211,Unstable
1129,pcu+N590+E139,Stable
1130,pcu+N425+E81,Stable
1131,pcu+N505+E165,Stable
1132,pcu+N678+E71,Stable
1133,pcu+N384+E139,Stable
1134,pcu+N483+E68,Stable
1135,pcu+N105+E69,Unstable
1136,pcu+N622+E198,Unstable
1137,pcu+N548+E151,Stable
1138,pcu+N540+E30,Stable
1139,pcu+N213+E27,Unstable
1140,pcu+N696+E8,Stable
1141,pcu+N491+E82,Stable
1142,pcu+N65+E78,Stable
1143,pcu+N674+E48,Unstable
1144,pcu+N336+E35,Stable
1145,pcu+N568+E2,Stable
1146,pcu+N289+E77,Stable
1147,pcu+N183+E36,Unstable
1148,pcu+N533+E136,Stable
1149,pcu+N504+E9,Stable
1150,pcu+N289+E156,Stable
1151,pcu+N123+E4,Unstable
1152,pcu+N123+E136,Stable
1153,pcu+N220+E86,Stable
1154,pcu+N657+E95,Stable
1155,pcu+N608+E121,Stable
1156,pcu+N105+E7,Stable
1157,pcu+N334+E158,Stable
1158,pcu+N630+E181,Stable
1159,pcu+N659+E220,Unstable
1160,pcu+N55+E135,Stable
1161,pcu+N213+E220,Stable
1162,pcu+N518+E45,Stable
1163,pcu+N659+E163,Stable
1164,pcu+N248+E26,Stable
1165,pcu+N273+E218,Unstable
1166,pcu+N108+E175,Stable
1167,pcu+N691+E85,Stable
1168,pcu+N341+E36,Stable
1169,pcu+N521+E17,Stable
1170,pcu+N570+E148,Unstable
1171,pcu+N680+E219,Stable
1172,pcu+N336+E167,Stable
1173,pcu+N295+E146,Stable
1174,pcu+N49+E111,Unstable
1175,pcu+N622+E33,Unstable
1176,pcu+N144+E121,Stable
1177,pcu+N108+E141,Stable
1178,pcu+N667+E76,Stable
1179,pcu+N220+E179,Stable
1180,pcu+N576+E68,Unstable
1181,pcu+N613+E223,Stable
1182,pcu+N250+E142,Unstable
1183,pcu+N680+E45,Stable
1184,pcu+N16+E51,Stable
1185,pcu+N612+E33,Stable
1186,pcu+N208+E143,Stable
1187,pcu+N101+E113,Stable
1188,pcu+N213+E229,Stable
1189,pcu+N151+E233,Unstable
1190,pcu+N574+E190,Stable
1191,pcu+N264+E70,Stable
1192,pcu+N85+E116,Unstable
1193,pcu+N598+E184,Stable
1194,pcu+N139+E145,Stable
1195,pcu+N457+E166,Stable
1196,pcu+N483+E24,Stable
1197,pcu+N548+E118,Unstable
1198,pcu+N442+E150,Stable
1199,pcu+N533+E107,Unstable
1200,pcu+N106+E155,Unstable
1201,pcu+N108+E186,Stable
1202,pcu+N540+E38,Unstable
1203,pcu+N529+E108,Stable
1204,pcu+N494+E57,Stable
1205,pcu+N518+E35,Stable
1206,pcu+N248+E88,Stable
1207,pcu+N373+E224,Unstable
1208,pcu+N548+E77,Stable
1209,pcu+N334+E88,Stable
1210,pcu+N37+E215,Stable
1211,pcu+N183+E151,Stable
1212,pcu+N467+E138,Stable
1213,pcu+N643+E121,Stable
1214,pcu+N213+E52,Stable
1215,pcu+N116+E94,Stable
1216,pcu+N480+E88,Stable
1217,pcu+N308+E233,Stable
1218,pcu+N556+E145,Stable
1219,pcu+N486+E14,Stable
1220,pcu+N155+E131,Stable
1221,pcu+N657+E69,Stable
1222,pcu+N567+E142,Stable
1223,pcu+N108+E30,Stable
1224,pcu+N508+E111,Stable
1225,pcu+N384+E143,Stable
1226,pcu+N135+E67,Stable
1227,pcu+N518+E24,Stable
1228,pcu+N339+E63,Stable
1229,pcu+N555+E220,Unstable
1230,pcu+N108+E108,Stable
1231,pcu+N480+E61,Stable
1232,pcu+N162+E18,Stable
1233,pcu+N290+E71,Stable
1234,pcu+N41+E147,Unstable
1235,pcu+N570+E22,Unstable
1236,pcu+N384+E50,Unstable
1237,pcu+N108+E17,Stable
1238,pcu+N139+E3,Stable
1239,pcu+N504+E234,Unstable
1240,pcu+N630+E51,Stable
1241,pcu+N144+E112,Unstable
1242,pcu+N123+E78,Stable
1243,pcu+N151+E19,Unstable
1244,pcu+N220+E30,Stable
1245,pcu+N567+E116,Stable
1246,pcu+N486+E203,Stable
1247,pcu+N135+E154,Stable
1248,pcu+N593+E58,Stable
1249,pcu+N678+E211,Stable
1250,pcu+N540+E67,Stable
1251,pcu+N560+E59,Stable
1252,pcu+N85+E173,Stable
1253,pcu+N183+E78,Unstable
1254,pcu+N116+E219,Stable
1255,pcu+N135+E138,Stable
1256,pcu+N283+E90,Stable
1257,pcu+N465+E184,Stable
1258,pcu+N116+E184,Stable
1259,pcu+N598+E16,Stable
1260,pcu+N306+E232,Unstable
1261,pcu+N101+E22,Stable
1262,pcu+N248+E218,Stable
1263,pcu+N180+E10,Stable
1264,pcu+N382+E20,Stable
1265,pcu+N311+E146,Stable
1266,pcu+N406+E89,Unstable
1267,pcu+N41+E21,Stable
1268,pcu+N612+E98,Stable
1269,pcu+N438+E212,Unstable
1270,pcu+N152+E202,Stable
1271,pcu+N568+E32,Unstable
1272,pcu+N49+E59,Unstable
1273,pcu+N290+E228,Stable
1274,pcu+N341+E125,Stable
1275,pcu+N214+E128,Stable
1276,pcu+N144+E37,Stable
1277,pcu+N425+E111,Stable
1278,pcu+N221+E134,Stable
1279,pcu+N214+E97,Stable
1280,pcu+N85+E183,Unstable
1281,pcu+N106+E64,Unstable
1282,pcu+N678+E177,Unstable
1283,pcu+N465+E178,Stable
1284,pcu+N493+E106,Stable
1285,pcu+N341+E161,Stable
1286,pcu+N643+E125,Stable
1287,pcu+N392+E128,Stable
1288,pcu+N493+E194,Stable
1289,pcu+N213+E118,Stable
1290,pcu+N205+E17,Stable
1291,pcu+N394+E223,Stable
1292,pcu+N570+E61,Unstable
1293,pcu+N493+E1,Stable
1294,pcu+N518+E71,Stable
1295,pcu+N214+E176,Unstable
1296,pcu+N425+E196,Stable
1297,pcu+N77+E141,Stable
1298,pcu+N183+E40,Stable
1299,pcu+N666+E63,Stable
1300,pcu+N41+E134,Stable
1301,pcu+N205+E160,Stable
1302,pcu+N151+E167,Stable
1303,pcu+N222+E192,Unstable
1304,pcu+N324+E194,Stable
1305,pcu+N180+E119,Stable
1306,pcu+N222+E66,Unstable
1307,pcu+N47+E5,Stable
1308,pcu+N674+E145,Stable
1309,pcu+N273+E20,Unstable
1310,pcu+N493+E13,Stable
1311,pcu+N273+E234,Stable
1312,pcu+N54+E22,Unstable
1313,pcu+N494+E66,Stable
1314,pcu+N548+E30,Stable
1315,pcu+N613+E10,Stable
1316,pcu+N55+E180,Stable
1317,pcu+N234+E16,Unstable
1318,pcu+N509+E193,Stable
1319,pcu+N248+E155,Stable
1320,pcu+N465+E202,Stable
1321,pcu+N657+E159,Stable
1322,pcu+N504+E16,Stable
1323,pcu+N593+E68,Stable
1324,pcu+N428+E224,Stable
1325,pcu+N556+E190,Stable
1326,pcu+N324+E221,Stable
1327,pcu+N457+E16,Stable
1328,pcu+N77+E61,Unstable
1329,pcu+N674+E180,Stable
1330,pcu+N234+E150,Unstable
1331,pcu+N504+E196,Stable
1332,pcu+N465+E215,Unstable
1333,pcu+N680+E43,Stable
1334,pcu+N570+E17,Unstable
1335,pcu+N222+E232,Unstable
1336,pcu+N577+E81,Stable
1337,pcu+N183+E67,Stable
1338,pcu+N428+E183,Unstable
1339,pcu+N384+E5,Stable
1340,pcu+N33+E33,Stable
1341,pcu+N162+E89,Unstable
1342,pcu+N467+E162,Stable
1343,pcu+N221+E219,Stable
1344,pcu+N16+E28,Stable
1345,pcu+N248+E77,Stable
1346,pcu+N509+E44,Stable
1347,pcu+N162+E199,Stable
1348,pcu+N123+E149,Stable
1349,pcu+N33+E156,Stable
1350,pcu+N309+E178,Stable
1351,pcu+N162+E63,Stable
1352,pcu+N222+E108,Unstable
1353,pcu+N274+E98,Stable
1354,pcu+N457+E116,Stable
1355,pcu+N394+E123,Unstable
1356,pcu+N152+E113,Stable
1357,pcu+N622+E177,Stable
1358,pcu+N569+E91,Stable
1359,pcu+N309+E113,Stable
1360,pcu+N180+E68,Stable
1361,pcu+N328+E27,Stable
1362,pcu+N144+E215,Stable
1363,pcu+N180+E185,Stable
1364,pcu+N162+E157,Stable
1365,pcu+N666+E127,Stable
1366,pcu+N54+E155,Stable
1367,pcu+N373+E121,Unstable
1368,pcu+N309+E69,Unstable
1369,pcu+N167+E90,Stable
1370,pcu+N341+E155,Stable
1371,pcu+N576+E94,Unstable
1372,pcu+N108+E220,Stable
1373,pcu+N568+E132,Stable
1374,pcu+N334+E42,Stable
1375,pcu+N630+E223,Unstable
1376,pcu+N311+E155,Unstable
1377,pcu+N290+E176,Stable
1378,pcu+N467+E71,Stable
1379,pcu+N213+E212,Stable
1380,pcu+N123+E161,Stable
1381,pcu+N144+E182,Stable
1382,pcu+N180+E92,Unstable
1383,pcu+N173+E113,Unstable
1384,pcu+N428+E78,Unstable
1385,pcu+N529+E128,Stable
1386,pcu+N569+E127,Stable
1387,pcu+N428+E152,Stable
1388,pcu+N173+E18,Stable
1389,pcu+N37+E224,Stable
1390,pcu+N646+E170,Unstable
1391,pcu+N465+E47,Stable
1392,pcu+N308+E158,Stable
1393,pcu+N392+E186,Stable
1394,pcu+N608+E130,Stable
1395,pcu+N324+E85,Stable
1396,pcu+N36+E178,Stable
1397,pcu+N222+E37,Stable
1398,pcu+N392+E176,Stable
1399,pcu+N467+E145,Unstable
1400,pcu+N489+E127,Unstable
1401,pcu+N570+E9,Stable
1402,pcu+N598+E68,Unstable
1403,pcu+N548+E20,Stable
1404,pcu+N657+E166,Stable
1405,pcu+N521+E63,Unstable
1406,pcu+N116+E128,Unstable
1407,pcu+N146+E26,Stable
1408,pcu+N248+E32,Stable
1409,pcu+N634+E188,Stable
1410,pcu+N577+E130,Stable
1411,pcu+N37+E49,Stable
1412,pcu+N283+E138,Stable
1413,pcu+N475+E221,Stable
1414,pcu+N222+E45,Unstable
1415,pcu+N146+E218,Unstable
1416,pcu+N646+E25,Stable
1417,pcu+N509+E141,Stable
1418,pcu+N560+E205,Stable
1419,pcu+N265+E168,Stable
1420,pcu+N248+E101,Stable
1421,pcu+N568+E196,Stable
1422,pcu+N214+E72,Stable
1423,pcu+N105+E130,Stable
1424,pcu+N667+E216,Stable
1425,pcu+N394+E8,Stable
1426,pcu+N240+E148,Stable
1427,pcu+N336+E218,Stable
1428,pcu+N622+E19,Unstable
1429,pcu+N180+E111,Unstable
1430,pcu+N694+E70,Unstable
1431,pcu+N273+E34,Unstable
1432,pcu+N552+E17,Stable
1433,pcu+N101+E137,Stable
1434,pcu+N265+E64,Unstable
1435,pcu+N220+E123,Stable
1436,pcu+N213+E206,Stable
1437,pcu+N694+E30,Unstable
1438,pcu+N205+E91,Stable
1439,pcu+N447+E148,Stable
1440,pcu+N504+E122,Stable
1441,pcu+N208+E33,Stable
1442,pcu+N668+E16,Stable
1443,pcu+N518+E135,Stable
1444,pcu+N220+E98,Stable
1445,pcu+N101+E199,Stable
1446,pcu+N529+E186,Stable
1447,pcu+N476+E32,Unstable
1448,pcu+N311+E202,Stable
1449,pcu+N529+E229,Stable
1450,pcu+N577+E77,Stable
1451,pcu+N311+E152,Stable
1452,pcu+N494+E67,Stable
1453,pcu+N250+E65,Stable
1454,pcu+N41+E184,Stable
1455,pcu+N521+E49,Stable
1456,pcu+N590+E215,Stable
1457,pcu+N634+E63,Stable
1458,pcu+N77+E59,Stable
1459,pcu+N295+E26,Stable
1460,pcu+N696+E143,Stable
1461,pcu+N628+E130,Unstable
1462,pcu+N447+E157,Stable
1463,pcu+N552+E27,Stable
1464,pcu+N148+E85,Stable
1465,pcu+N555+E7,Stable
1466,pcu+N574+E84,Unstable
1467,pcu+N453+E45,Stable
1468,pcu+N438+E188,Stable
1469,pcu+N493+E116,Stable
1470,pcu+N548+E216,Stable
1471,pcu+N518+E201,Unstable
1472,pcu+N521+E102,Stable
1473,pcu+N283+E96,Stable
1474,pcu+N560+E20,Stable
1475,pcu+N595+E43,Stable
1476,pcu+N643+E10,Stable
1477,pcu+N548+E195,Stable
1478,pcu+N234+E6,Unstable
1479,pcu+N283+E12,Stable
1480,pcu+N105+E209,Unstable
1481,pcu+N152+E110,Stable
1482,pcu+N314+E49,Stable
1483,pcu+N273+E89,Unstable
1484,pcu+N205+E58,Stable
1485,pcu+N308+E97,Stable
1486,pcu+N116+E174,Stable
1487,pcu+N438+E15,Stable
1488,pcu+N146+E18,Stable
1489,pcu+N428+E130,Unstable
1490,pcu+N105+E168,Unstable
1491,pcu+N598+E159,Stable
1492,pcu+N139+E198,Unstable
1493,pcu+N598+E107,Stable
1494,pcu+N108+E84,Stable
1495,pcu+N489+E16,Stable
1496,pcu+N628+E104,Stable
1497,pcu+N560+E139,Stable
1498,pcu+N392+E189,Stable
1499,pcu+N143+E193,Stable
1500,pcu+N214+E160,Stable
1501,pcu+N101+E71,Stable
1502,pcu+N382+E218,Stable
1503,pcu+N220+E114,Unstable
1504,pcu+N494+E10,Stable
1505,pcu+N475+E153,Stable
1506,pcu+N30+E1,Stable
1507,pcu+N143+E96,Unstable
1508,pcu+N314+E118,Stable
1509,pcu+N54+E219,Stable
1510,pcu+N493+E225,Stable
1511,pcu+N630+E14,Stable
1512,pcu+N295+E51,Stable
1513,pcu+N167+E209,Stable
1514,pcu+N234+E34,Unstable
1515,pcu+N467+E120,Stable
1516,pcu+N220+E96,Stable
1517,pcu+N311+E23,Unstable
1518,pcu+N33+E61,Unstable
1519,pcu+N151+E17,Stable
1520,pcu+N101+E217,Stable
1521,pcu+N668+E81,Stable
1522,pcu+N36+E40,Stable
1523,pcu+N221+E186,Stable
1524,pcu+N690+E69,Stable
1525,pcu+N659+E155,Unstable
1526,pcu+N659+E114,Stable
1527,pcu+N483+E173,Stable
1528,pcu+N289+E115,Stable
1529,pcu+N590+E59,Stable
1530,pcu+N521+E229,Unstable
1531,pcu+N453+E212,Stable
1532,pcu+N65+E36,Stable
1533,pcu+N508+E201,Unstable
1534,pcu+N392+E98,Stable
1535,pcu+N622+E218,Unstable
1536,pcu+N555+E162,Stable
1537,pcu+N457+E189,Stable
1538,pcu+N101+E136,Stable
1539,pcu+N505+E123,Stable
1540,pcu+N680+E61,Stable
1541,pcu+N167+E222,Unstable
1542,pcu+N567+E121,Unstable
1543,pcu+N696+E171,Stable
1544,pcu+N668+E130,Unstable
1545,pcu+N101+E145,Stable
1546,pcu+N567+E22,Unstable
1547,pcu+N47+E41,Unstable
1548,pcu+N41+E89,Unstable
1549,pcu+N33+E152,Stable
1550,pcu+N384+E33,Stable
1551,pcu+N183+E123,Unstable
1552,pcu+N447+E107,Stable
1553,pcu+N65+E136,Stable
1554,pcu+N643+E16,Stable
1555,pcu+N144+E217,Stable
1556,pcu+N324+E130,Stable
1557,pcu+N123+E61,Unstable
1558,pcu+N428+E14,Stable
1559,pcu+N509+E135,Stable
1560,pcu+N183+E122,Stable
1561,pcu+N324+E28,Stable
1562,pcu+N289+E51,Unstable
1563,pcu+N248+E131,Stable
1564,pcu+N556+E201,Unstable
1565,pcu+N155+E47,Stable
1566,pcu+N146+E115,Stable
1567,pcu+N314+E171,Stable
1568,pcu+N598+E232,Stable
1569,pcu+N234+E234,Stable
1570,pcu+N457+E30,Stable
1571,pcu+N593+E194,Stable
1572,pcu+N101+E180,Stable
1573,pcu+N101+E5,Stable
1574,pcu+N295+E166,Stable
1575,pcu+N576+E220,Unstable
1576,pcu+N339+E199,Stable
1577,pcu+N489+E182,Stable
1578,pcu+N613+E26,Stable
1579,pcu+N289+E102,Stable
1580,pcu+N576+E161,Unstable
1581,pcu+N250+E152,Unstable
1582,pcu+N205+E192,Stable
1583,pcu+N36+E123,Unstable
1584,pcu+N428+E168,Stable
1585,pcu+N311+E106,Unstable
1586,pcu+N208+E13,Stable
1587,pcu+N208+E18,Stable
1588,pcu+N308+E38,Stable
1589,pcu+N509+E76,Stable
1590,pcu+N308+E1,Stable
1591,pcu+N240+E82,Stable
1592,pcu+N328+E152,Stable
1593,pcu+N143+E226,Stable
1594,pcu+N694+E177,Unstable
1595,pcu+N680+E228,Stable
1596,pcu+N311+E201,Stable
1597,pcu+N47+E149,Unstable
1598,pcu+N570+E139,Stable
1599,pcu+N183+E135,Stable
1600,pcu+N493+E22,Stable
1601,pcu+N667+E114,Stable
1602,pcu+N162+E145,Stable
1603,pcu+N394+E196,Stable
1604,pcu+N406+E69,Stable
1605,pcu+N148+E166,Unstable
1606,pcu+N568+E80,Stable
1607,pcu+N657+E18,Stable
1608,pcu+N540+E44,Stable
1609,pcu+N613+E226,Unstable
1610,pcu+N438+E34,Unstable
1611,pcu+N425+E171,Stable
1612,pcu+N54+E41,Stable
1613,pcu+N529+E125,Stable
1614,pcu+N283+E177,Stable
1615,pcu+N265+E58,Stable
1616,pcu+N30+E234,Stable
1617,pcu+N634+E120,Stable
1618,pcu+N33+E38,Stable
1619,pcu+N41+E57,Unstable
1620,pcu+N308+E198,Stable
1621,pcu+N475+E233,Unstable
1622,pcu+N696+E45,Stable
1623,pcu+N213+E29,Stable
1624,pcu+N568+E152,Stable
1625,pcu+N668+E199,Unstable
1626,pcu+N608+E27,Unstable
1627,pcu+N59+E166,Stable
1628,pcu+N428+E138,Stable
1629,pcu+N533+E36,Stable
1630,pcu+N379+E6,Stable
1631,pcu+N106+E142,Stable
1632,pcu+N556+E3,Stable
1633,pcu+N116+E119,Stable
1634,pcu+N116+E106,Stable
1635,pcu+N521+E205,Stable
1636,pcu+N447+E116,Stable
1637,pcu+N36+E122,Unstable
1638,pcu+N143+E27,Stable
1639,pcu+N289+E201,Unstable
1640,pcu+N213+E152,Stable
1641,pcu+N85+E195,Unstable
1642,pcu+N205+E118,Stable
1643,pcu+N576+E25,Stable
1644,pcu+N425+E106,Unstable
1645,pcu+N521+E198,Unstable
1646,pcu+N180+E90,Stable
1647,pcu+N339+E226,Stable
1648,pcu+N668+E8,Unstable
1649,pcu+N467+E159,Stable
1650,pcu+N428+E211,Stable
1651,pcu+N328+E143,Stable
1652,pcu+N341+E165,Stable
1653,pcu+N668+E14,Stable
1654,pcu+N116+E71,Stable
1655,pcu+N438+E115,Stable
1656,pcu+N540+E1,Stable
1657,pcu+N214+E81,Stable
1658,pcu+N457+E194,Stable
1659,pcu+N529+E13,Stable
1660,pcu+N569+E71,Stable
1661,pcu+N505+E87,Unstable
1662,pcu+N105+E134,Unstable
1663,pcu+N574+E72,Stable
1664,pcu+N476+E150,Unstable
1665,pcu+N108+E137,Stable
1666,pcu+N674+E118,Unstable
1667,pcu+N77+E27,Stable
1668,pcu+N590+E221,Stable
1669,pcu+N696+E81,Stable
1670,pcu+N328+E115,Stable
1671,pcu+N504+E194,Stable
1672,pcu+N696+E116,Stable
1673,pcu+N324+E35,Stable
1674,pcu+N214+E152,Unstable
1675,pcu+N55+E125,Stable
1676,pcu+N101+E35,Stable
1677,pcu+N183+E20,Stable
1678,pcu+N556+E76,Stable
1679,pcu+N567+E102,Stable
1680,pcu+N394+E219,Unstable
1681,pcu+N574+E39,Stable
